age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
520.0,Self-emp-not-inc,13.0,,,,White,Female,0.0,0.0,21.79325871668536,<=50K
156.5574441365941,Default,879.9353479987502,Default,Default,Default,Default,Default,0.0,27096.47653016972,400.0,<=50K
40.0,Default,11.0,Default,Default,Default,Default,Default,0.0,-1092.372785346386,40.0,<=50K
190.0,,,Never-married,,,,,0.0,,,<=50K
23.0,Default,10.0,Default,Default,Default,Default,Default,,,442.5748340099931,<=50K
51.0,Self-emp-inc,9.0,Married-spouse-absent,,Husband,,,,,70.0,>50K
,Self-emp-not-inc,,Married-civ-spouse,Sales,Husband,White,,0.0,0.0,,>50K
41.0,Private,10.0,Married-civ-spouse,,Husband,White,Female,-55545.25343556788,0.0,24.499182897088616,>50K
80.0,Private,10.0,,Handlers-cleaners,,,,0.0,0.0,300.0,<=50K
120.8035819114032,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,84.0,<=50K
28.0,,,,,,White,,0.0,,,>50K
470.0,,29.586852428210932,,,Husband,White,Male,0.0,,400.0,<=50K
20.52114809330661,,12.0,Never-married,,,,Female,-55081.65313335052,-2190.438710041417,400.0,<=50K
60.0,,300.0,,,Other-relative,,,0.0,0.0,45.0,<=50K
148.39793831865936,Default,9.0,Default,Default,Default,Default,Default,nan,21.736513308194404,50.0,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,-689.7566176979934,50.0,>50K
42.0,,,Married-spouse-absent,Exec-managerial,,,,0.0,,500.0,<=50K
47.0,Private,9.0,Never-married,Prof-specialty,Wife,Black,Male,,0.0,,<=50K
46.0,,,,,Husband,White,,45576141.59461549,0.0,,>50K
152.15415274508197,Private,9.0,Married-civ-spouse,?,Other-relative,,,0.0,1357.206951165942,45.0,<=50K
19.0,Default,10.0,Default,Default,Default,Default,Default,29390.976848564696,0.0,50.0,>50K
104.17196627278153,Default,900.0,Default,Default,Default,Default,Default,0.0,2174.0,20.0,>50K
1.319739300413623,,12.0,,,Own-child,,Female,0.0,-3161.6596343092397,300.0,>50K
55.0,,773.6088757354909,,Machine-op-inspct,Husband,White,Male,0.0,0.0,64.48754704308959,>50K
41.0,,,,,,,Female,-82790110.65722819,,32.0,<=50K
0.0,Default,7.0,Default,Default,Default,Default,Default,3103.0,0.0,nan,>50K
65.0,Self-emp-inc,,,Prof-specialty,Husband,White,Male,15024.0,0.0,20.0,>50K
,Private,9.0,,Sales,,White,,0.0,436.7054164637332,,<=50K
330.0,,13.0,Separated,,,White,Female,,0.0,914.8249618406792,<=50K
175.3078781599861,Default,nan,Default,Default,Default,Default,Default,0.0,nan,nan,<=50K
,,14.0,Married-spouse-absent,,,White,,0.0,,40.0,<=50K
111.22475537520215,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
166.88700098703828,Default,10.0,Default,Default,Default,Default,Default,60854.58007661904,1902.0,40.0,>50K
,Private,900.0,,,Own-child,White,,7298.0,0.0,,>50K
,Default,1300.0,Default,Default,Default,Default,Default,0.0,0.0,,<=50K
38.0,Private,16.0,,Priv-house-serv,,,Female,,-1174.8538737664871,,>50K
,Private,,Never-married,Other-service,Own-child,,Female,,,114.78618923620064,<=50K
220.0,Self-emp-not-inc,,,Tech-support,Other-relative,,Male,14143.079050460477,0.0,,>50K
398.3549873648011,Private,,,Handlers-cleaners,,,Male,0.0,0.0,49.64490741506072,<=50K
41.0,Self-emp-not-inc,1200.0,Never-married,Craft-repair,,White,,,2870.6923906343727,,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,nan,nan,>50K
42.0,,11.701977844287324,,,,White,Male,-34108870.983961456,741.4806756367831,60.0,<=50K
36.0,Private,,Never-married,,,,Female,0.0,0.0,64.07331932251766,<=50K
370.0,,900.0,Married-spouse-absent,Craft-repair,,,Female,,0.0,22.0191079522652,>50K
41.0,Federal-gov,10.0,,,Husband,,,,0.0,25.0,<=50K
46.0,,10.0,,Sales,Other-relative,,Male,,0.0,40.0,>50K
11.164535264275859,Private,-17.68397595982419,Never-married,Other-service,,,Female,,,20.0,<=50K
0.0,Default,25.370429999265493,Default,Default,Default,Default,Default,nan,-8771.481349088246,50.0,>50K
320.0,,10.57516587160026,Never-married,,Wife,,,0.0,,400.0,>50K
176.59563248875156,Default,9.0,Default,Default,Default,Default,Default,0.0,nan,420.0,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,-85357.52573602596,nan,nan,>50K
430.0,,1400.0,Married-civ-spouse,,Wife,,,,1304.4126990160667,50.0,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,nan,0.0,60.0,<=50K
,,,Married-civ-spouse,Handlers-cleaners,,,,,,50.0,<=50K
,,,Widowed,,,White,,-19509.39751935436,22580.0,56.38311270785067,>50K
72.85314959725284,,,Never-married,Exec-managerial,,,,0.0,0.0,400.0,<=50K
43.0,Self-emp-not-inc,177.37486529072123,,,,White,Female,,0.0,,>50K
,Private,27.85113167418735,,,Husband,,,-44241.348744899056,0.0,17.359334012856316,<=50K
68.0,,2749.4826447904447,,,,White,,0.0,0.0,18.957370087314686,<=50K
0.0,Default,24.432244656535957,Default,Default,Default,Default,Default,0.0,nan,nan,>50K
446.27964360449243,Self-emp-not-inc,,,Other-service,,Amer-Indian-Eskimo,,0.0,,,<=50K
,Without-pay,13.0,Married-civ-spouse,,,,,-37548.616791511195,,400.0,>50K
560.0,,13.0,,Exec-managerial,,White,,7688.0,,,>50K
,Default,4.0,Default,Default,Default,Default,Default,-54662.01430098333,0.0,35.0,<=50K
390.0,Local-gov,9.0,Married-civ-spouse,,Husband,,,,,11.382248309018934,<=50K
50.29983389306477,Default,,Default,Default,Default,Default,Default,-43673.82974209801,0.0,42.0,<=50K
13.802171108378882,,9.0,,,,White,Male,50048850.330192514,0.0,944.0741959199659,<=50K
,?,4.155073850998341,,?,Not-in-family,,Male,,0.0,,<=50K
35.0,Self-emp-not-inc,9.0,,,Husband,Asian-Pac-Islander,Male,-11567791.77007779,,50.0,>50K
62.0,?,-155.86357675012118,Widowed,,Not-in-family,,,0.0,0.0,40.0,<=50K
38.0,Private,14.827370023497634,,,,,Female,0.0,,400.0,<=50K
55.0,Self-emp-not-inc,,Married-spouse-absent,,,,,0.0,,,>50K
37.0,,7.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,,,0.0,,>50K
,,14.0,,Priv-house-serv,,White,Male,0.0,-166.2813153730368,,>50K
42.946956275932095,,1114.7884471962748,Married-civ-spouse,,Other-relative,White,,-8582.760706919826,0.0,33.86218340965128,>50K
363.37432811128616,,11.0,Married-civ-spouse,Tech-support,Husband,,,0.0,0.0,,<=50K
,Self-emp-not-inc,12.0,,Craft-repair,Other-relative,Amer-Indian-Eskimo,,0.0,,,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,-48769.25032507025,0.0,nan,>50K
28.0,,1990.065285185632,Married-spouse-absent,,Husband,,,-63424.04138128343,0.0,,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,nan,nan,>50K
,,14.0,,Prof-specialty,Not-in-family,,Female,0.0,0.0,121.5824261026281,<=50K
,,-2.6191571292357487,Married-civ-spouse,Exec-managerial,,White,Female,,-141.6582064832009,500.0,>50K
21.572913241325786,,9.0,Married-spouse-absent,Machine-op-inspct,,White,,,,91.9097220968436,<=50K
126.76734793897114,Default,nan,Default,Default,Default,Default,Default,nan,-926.4999614340944,55.0,>50K
0.0,Default,2.0991672917882607,Default,Default,Default,Default,Default,0.0,nan,26.67382100111404,<=50K
67.16041394982139,,900.0,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,,0.0,-326.02989307896325,40.0,<=50K
69.0,Self-emp-not-inc,,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,,9386.0,,29.524050135248345,>50K
,Self-emp-not-inc,12.0,Separated,,Not-in-family,Black,Female,0.0,0.0,936.9748674164067,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,nan,nan,<=50K
,Self-emp-not-inc,-11.8348469332768,Married-spouse-absent,Handlers-cleaners,,,,,,22.0,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,22312220.962253857,405.0157715399097,nan,<=50K
39.0,Self-emp-not-inc,15.837213226407709,Married-spouse-absent,Prof-specialty,,,Male,104310216.32194236,861.4563071408973,,>50K
0.0,Default,-3.901080997014076,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
52.0,Private,,,Transport-moving,Husband,,,,0.0,30.749095098144814,<=50K
38.0,Self-emp-not-inc,,Never-married,Machine-op-inspct,,White,Female,,1517.6835077152766,30.435462917695965,<=50K
250.0,,6.0,Married-civ-spouse,,,,Male,0.0,0.0,40.0,<=50K
,Self-emp-inc,13.0,,,Wife,,,0.0,0.0,60.0,>50K
18.0,Self-emp-not-inc,15.0,,,,Amer-Indian-Eskimo,,0.0,,,>50K
0.0,Default,24.289972007019223,Default,Default,Default,Default,Default,-17993.54093252103,384.71954242432815,510.0,>50K
966.0486837647979,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,,White,,-67422893.77902474,-1235.9486627707224,,>50K
32.0,,11.0,,,Husband,,Male,0.0,19020.0,30.0,>50K
,,1300.0,Married-civ-spouse,Prof-specialty,Other-relative,,,,,,>50K
,,0.6701084249297011,,Adm-clerical,Wife,,,0.0,,657.308734353116,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,400.0,<=50K
56.0,,,,,,,Male,0.0,,,<=50K
101.1279183339557,,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,21630.64244893017,,>50K
109.15005554995535,Default,3.5743560248811077,Default,Default,Default,Default,Default,0.0,696.3894702511152,nan,<=50K
127.16702809605908,Default,nan,Default,Default,Default,Default,Default,-30484.296127326383,-127.80519665791572,nan,<=50K
428.92112426035783,Default,,Default,Default,Default,Default,Default,36445.68354146866,12033.665540530275,46.0,>50K
54.0,,,Married-AF-spouse,,Wife,White,,0.0,,500.0,>50K
58.0,Default,,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
52.0,,9.0,Married-civ-spouse,,,White,,7298000.0,,,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
23.0,Private,13.0,,,Own-child,White,,,0.0,42.22583018076966,<=50K
,Private,,Divorced,Adm-clerical,,,Male,0.0,0.0,400.0,<=50K
,Private,2.4758398969571758,Married-civ-spouse,Protective-serv,,,Male,,1887.0,50.0,>50K
,Self-emp-not-inc,15.0,,,Husband,White,Male,0.0,,50.0,>50K
61.0,,9.0,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,0.0,0.0,3.479332083860662,<=50K
45.0,Private,10.0,,,,White,Male,,735.8116941299014,450.0,>50K
,,13.0,Widowed,Handlers-cleaners,,Amer-Indian-Eskimo,Female,0.0,,,<=50K
50.0,,1740.0524712778001,Married-spouse-absent,Exec-managerial,,Amer-Indian-Eskimo,,0.0,,50.0,>50K
0.0,Default,10.0,Default,Default,Default,Default,Default,0.0,0.0,500.0,>50K
,,11.0,,Adm-clerical,,,Female,2907.0,0.0,,<=50K
147.8530227255098,Default,11.0,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
450.0,,,,,Husband,,,,,40.0,>50K
34.0,Never-worked,,Married-spouse-absent,,Husband,Amer-Indian-Eskimo,Male,15024.0,1587.199196630221,40.0,>50K
61.0,,,,,Husband,White,Female,0.0,0.0,65.0,>50K
0.0,Default,10.0,Default,Default,Default,Default,Default,nan,0.0,nan,>50K
94.29154756816003,,,Widowed,,Not-in-family,Amer-Indian-Eskimo,,0.0,0.0,,<=50K
,Self-emp-inc,,Divorced,,Unmarried,White,,0.0,,103.73092142819348,<=50K
86.44341637317493,?,8.0,,Farming-fishing,,,Male,0.0,0.0,52.0,<=50K
195.78260254733095,Default,16.260539641352285,Default,Default,Default,Default,Default,nan,0.0,350.0,<=50K
,Self-emp-not-inc,-121.29709918874774,Married-civ-spouse,,Husband,White,,,0.0,35.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,nan,<=50K
340.0,,11.0,,,,Amer-Indian-Eskimo,,,0.0,,<=50K
,Private,9.0,,Prof-specialty,,Amer-Indian-Eskimo,Male,8614000.0,-1304.5148316207774,400.0,<=50K
32.6549325157875,,9.0,Never-married,Adm-clerical,,,Female,,0.0,774.0647215657439,<=50K
37.0,Private,9.0,,Transport-moving,Husband,,Female,,,40.0,<=50K
,,,Married-civ-spouse,Prof-specialty,,,Female,,0.0,,>50K
37.0,Private,15.0,,Craft-repair,,,Male,,,70.0,<=50K
31.0,Private,4.0,,Prof-specialty,Not-in-family,,Female,0.0,0.0,54.32526547956809,<=50K
-39.591218648851324,Private,9.0,Married-civ-spouse,Machine-op-inspct,,,Female,-47613.920862233426,0.0,78.36284772358536,>50K
44.0,,3.387972462298655,Married-civ-spouse,Adm-clerical,Husband,,,0.0,0.0,400.0,>50K
106.26345494975507,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,42.74396444740354,<=50K
,Never-worked,9.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,,,,,>50K
,Default,9.0,Default,Default,Default,Default,Default,28731.22700379458,0.0,,>50K
22.0,,,,,,White,Male,,1913.2527185720398,,<=50K
38.0,Private,,Married-spouse-absent,,,White,Female,0.0,0.0,,<=50K
,,10.0,Married-civ-spouse,?,,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,>50K
82.7215519326279,,2.96212956797107,Divorced,,,White,Male,0.0,1848.0,45.0,<=50K
,,9.0,,,Wife,Amer-Indian-Eskimo,,8614.0,1063.814968678072,40.0,>50K
140.56983267321215,Default,900.0,Default,Default,Default,Default,Default,0.0,0.0,19.08848795234712,>50K
23.0,?,10.0,Married-civ-spouse,,Own-child,,,,0.0,30.0,<=50K
41.0,Private,13.0,Married-civ-spouse,,Husband,,Male,,,40.0,>50K
35.11835908285614,Private,3609.314525182674,,Exec-managerial,,,,-27938.55845341068,,,>50K
44.0,Default,5.3226472832963285,Default,Default,Default,Default,Default,0.0,-14702.230734813047,35.52535968170119,>50K
122.87761832179791,Default,nan,Default,Default,Default,Default,Default,nan,nan,400.0,<=50K
30.0,,,,Exec-managerial,,,Male,0.0,,,<=50K
53.0,,,,,Husband,,,99999.0,0.0,,>50K
,,,,Craft-repair,Husband,,,19703527.58395898,42.96860549246803,45.0,>50K
0.0,Default,9.078401622775718,Default,Default,Default,Default,Default,0.0,1357.3812543118804,45.0,>50K
49.0,,,,,,,Male,0.0,-532.1297776218107,40.0,>50K
158.9443305313063,Default,-7.857146637500261,Default,Default,Default,Default,Default,0.0,0.0,99.0,<=50K
123.78300746146901,Default,17.192269461856622,Default,Default,Default,Default,Default,nan,nan,40.0,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
,State-gov,-5.932249921344242,,Other-service,Wife,,Female,0.0,0.0,15.749896702035088,<=50K
1372.9501043387859,Private,9.0,,Sales,Husband,,Male,-24445.950755548827,2010.973387363285,50.0,>50K
50.0,Private,1300.0,Never-married,,Not-in-family,White,Male,,,400.0,>50K
179.1067919618341,Default,1460.3325836573722,Default,Default,Default,Default,Default,0.0,0.0,150.0,<=50K
9.974901845941503,Private,-7.994772994205107,,?,,,,,0.0,,>50K
30.0,,1010.0210182301231,Divorced,Exec-managerial,Unmarried,,Male,6914.2897926057385,0.0,,<=50K
31.0,Self-emp-not-inc,13.0,Married-spouse-absent,Prof-specialty,Husband,,Male,0.0,0.0,,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,nan,>50K
25.546166405311308,,15.0,,,,White,Female,9368.70025159833,0.0,350.0,>50K
,,9.0,Married-spouse-absent,Craft-repair,,,Male,,0.0,835.3391249551868,>50K
24.0,,1400.0,Married-AF-spouse,,Not-in-family,,Male,0.0,,,<=50K
23.0,Private,14.0,,,,,,0.0,0.0,200.0,>50K
,,900.0,,,,,,3103.0,20670.997645742103,379.1367911297298,>50K
0.0,Default,2563.8929885191233,Default,Default,Default,Default,Default,nan,0.0,50.0,>50K
-18.6670764349374,Default,,Default,Default,Default,Default,Default,,0.0,39.25014509190411,<=50K
127.54386892243602,Default,-1438.3565814888295,Default,Default,Default,Default,Default,nan,nan,8.0,>50K
39.43172456090633,,,Married-AF-spouse,,,White,,0.0,0.0,55.0,>50K
20.341928897647612,?,,Married-spouse-absent,Farming-fishing,,White,,-16346.363497308412,195.90619642796963,400.0,>50K
,,,,Prof-specialty,Not-in-family,,,,0.0,45.0,<=50K
25.866751589407563,Default,9.0,Default,Default,Default,Default,Default,,,40.0,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,0.0,400.0,<=50K
,Federal-gov,,,,,White,,0.0,,48.0,>50K
490.0,Private,21.98104474336534,Married-civ-spouse,Machine-op-inspct,,,,0.0,0.0,55.0,>50K
,Self-emp-not-inc,10.0,,Exec-managerial,Wife,White,Female,0.0,,400.0,>50K
196.9377103246013,Default,nan,Default,Default,Default,Default,Default,0.0,nan,nan,>50K
0.0,Default,-7.667130887024463,Default,Default,Default,Default,Default,0.0,nan,40.0,>50K
,Default,1000.0,Default,Default,Default,Default,Default,,0.0,16.0,<=50K
8.45497673763714,,7.7148637568178975,Never-married,,Own-child,Black,,0.0,0.0,647.8590369131127,<=50K
3.431287971677314,Self-emp-not-inc,9.0,,?,,White,Male,15024.0,0.0,,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,69.33238974648475,>50K
630.0,,,Married-spouse-absent,Prof-specialty,,White,Male,0.0,,,>50K
25.0,Self-emp-not-inc,,Married-spouse-absent,Other-service,Husband,,,0.0,0.0,170.74402398107696,>50K
163.31484931887502,Default,1250.52313531136,Default,Default,Default,Default,Default,-66576.15853854387,nan,30.0,<=50K
,,,Married-spouse-absent,,Husband,White,,,,40.0,>50K
,,10.0,,,,Amer-Indian-Eskimo,,7688.0,0.0,400.0,>50K
,Self-emp-not-inc,10.0,Married-civ-spouse,Sales,Wife,,,0.0,0.0,47.88761611375023,<=50K
28.0,Private,3.7021435815951147,,Craft-repair,,White,Female,0.0,,73.4644698708251,<=50K
,,8.713023661441444,Married-civ-spouse,,Other-relative,,,0.0,0.0,30.0,<=50K
32.0,,10.0,Never-married,Transport-moving,Husband,,,0.0,0.0,35.0,<=50K
6.674186631535122,,,Divorced,Adm-clerical,,Amer-Indian-Eskimo,Male,0.0,0.0,772.78457845179,<=50K
,Default,9.0,Default,Default,Default,Default,Default,7688.0,,,<=50K
22.0,,-10.044152083501395,,Handlers-cleaners,,,,0.0,0.0,40.0,<=50K
,,,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,<=50K
360.0,,1300.0,,,,White,Male,0.0,-291.79382084909173,400.0,<=50K
26.0,Self-emp-not-inc,1300.0,Never-married,,,Amer-Indian-Eskimo,,,0.0,,>50K
,Self-emp-not-inc,,,Craft-repair,,,,0.0,0.0,,<=50K
490.0,,9.0,Married-civ-spouse,,,,Male,,0.0,,>50K
38.623207489180416,Never-worked,13.0,,Exec-managerial,Wife,,,,,,<=50K
25.0,,9.0,Married-AF-spouse,,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,<=50K
36.0,Default,,Default,Default,Default,Default,Default,0.0,0.0,48.0,<=50K
37.0,Self-emp-not-inc,13.0,Divorced,Exec-managerial,,,Male,,0.0,55.0,<=50K
220.0,,,Never-married,Other-service,Own-child,White,,6441349.572594223,515.5563728908703,20.0,<=50K
,Self-emp-not-inc,,,,Not-in-family,,Male,0.0,,36.65500302037252,<=50K
40.0,Default,13.35426774536558,Default,Default,Default,Default,Default,0.0,0.0,638.7596896365758,>50K
33.0,,,Married-civ-spouse,Tech-support,Own-child,,Female,,0.0,,>50K
0.0,Default,19.297184847930346,Default,Default,Default,Default,Default,nan,0.0,25.0,<=50K
0.0,Default,10.0,Default,Default,Default,Default,Default,15024.0,nan,40.0,>50K
,,7.0,,Priv-house-serv,,White,Male,0.0,,400.0,>50K
179.45194104783116,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
36.0,State-gov,15.0,Married-spouse-absent,Prof-specialty,,Amer-Indian-Eskimo,,67200944.45578733,0.0,,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,84934.91377367916,922.6439675189341,37.0,<=50K
,,900.0,Married-civ-spouse,Farming-fishing,,White,,0.0,0.0,600.0,>50K
,Self-emp-inc,1000.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,,50.0,>50K
,Private,1200.0,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0.0,1221.8050362240629,40.0,>50K
141.67412215420063,Default,1613.925461519039,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
33.0,,,,,,,,,,78.67876743013136,>50K
25.0,,900.0,,,Husband,Black,Male,0.0,0.0,,<=50K
,Default,10.0,Default,Default,Default,Default,Default,0.0,,,<=50K
43.0,,16.0,,Prof-specialty,Husband,,,-116230406.31017077,,,>50K
41.0,Self-emp-not-inc,10.0,,Farming-fishing,Not-in-family,,,0.0,2097.4768438497213,40.0,<=50K
28.0,,10.0,Never-married,Machine-op-inspct,,,,0.0,0.0,450.0,<=50K
131.90894390797195,Default,nan,Default,Default,Default,Default,Default,-62433337.25183461,nan,35.0,>50K
,,,Married-spouse-absent,?,Husband,White,,0.0,0.0,25.0,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,nan,nan,30.0,<=50K
,?,,Married-civ-spouse,,,,,0.0,0.0,50.0,<=50K
59.0,,14.0,Married-spouse-absent,Prof-specialty,,,,,,40.60602540702006,>50K
32.0,,13.0,,,,,,6741.549388045043,0.0,450.0,>50K
240.0,,,,,,White,Female,,,65.04271953803669,<=50K
111.8729669104935,Default,9.0,Default,Default,Default,Default,Default,nan,0.0,nan,<=50K
,,,,,Wife,Amer-Indian-Eskimo,,,4354.895370625981,,>50K
37.0,Private,,,,Husband,,Male,28872281.50885011,,,<=50K
24.0,,,,,,White,Female,0.0,0.0,45.0,<=50K
,,,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,1898.1258885978693,200.0,>50K
,Private,13.0,Married-spouse-absent,Prof-specialty,,,,0.0,,40.0,>50K
450.0,,10.0,,Prof-specialty,,Amer-Indian-Eskimo,Male,0.0,,35.0,>50K
580.0,Without-pay,,,Farming-fishing,,White,,0.0,,40.0,<=50K
22.538603512505578,Self-emp-not-inc,,,Prof-specialty,,,,9678613.552344715,-90.35633262624471,,<=50K
19.0,,,,,Own-child,White,,7688.0,0.0,13.97154969559579,<=50K
35.0,,11.0,Married-civ-spouse,,Husband,,,,,40.0,<=50K
29.0,Never-worked,13.0,Married-spouse-absent,,,,Male,,,38.57672250844857,>50K
0.0,Default,10.0,Default,Default,Default,Default,Default,0.0,0.0,40.0,>50K
200.0,,1594.3207574729267,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,0.0,19770.0,38.0,<=50K
,,10.0,Married-civ-spouse,Prof-specialty,,,,27550.603580289306,0.0,48.0,>50K
,Private,4.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,,>50K
,Private,9.0,Married-civ-spouse,Machine-op-inspct,,White,,0.0,-5018.921571672692,,<=50K
